attack_cat,label,id
Generic,1,70950
Normal,0,70951
Exploits,1,70952
DoS,1,70953
Reconnaissance,1,70954
Generic,1,70955
Normal,0,70956
Normal,0,70957
Generic,1,70958
Fuzzers,1,70959
Normal,0,70960
Exploits,1,70961
Normal,0,70962
Normal,0,70963
Normal,0,70964
Generic,1,70965
Reconnaissance,1,70966
Normal,0,70967
Exploits,1,70968
Normal,0,70969
Normal,0,70970
Normal,0,70971
Fuzzers,1,70972
Generic,1,70973
Generic,1,70974
Generic,1,70975
Generic,1,70976
Normal,0,70977
Generic,1,70978
Normal,0,70979
DoS,1,70980
Generic,1,70981
DoS,1,70982
Exploits,1,70983
Exploits,1,70984
Normal,0,70985
Exploits,1,70986
Normal,0,70987
Exploits,1,70988
Normal,0,70989
Generic,1,70990
Normal,0,70991
Fuzzers,1,70992
Exploits,1,70993
Normal,0,70994
Normal,0,70995
Exploits,1,70996
Fuzzers,1,70997
Normal,0,70998
Fuzzers,1,70999
Exploits,1,71000
Exploits,1,71001
DoS,1,71002
Shellcode,1,71003
Normal,0,71004
Generic,1,71005
Normal,0,71006
Fuzzers,1,71007
Normal,0,71008
Normal,0,71009
Generic,1,71010
Normal,0,71011
Generic,1,71012
Exploits,1,71013
Generic,1,71014
DoS,1,71015
Normal,0,71016
Normal,0,71017
Fuzzers,1,71018
Normal,0,71019
Normal,0,71020
Fuzzers,1,71021
Generic,1,71022
Exploits,1,71023
DoS,1,71024
Exploits,1,71025
Generic,1,71026
Normal,0,71027
Normal,0,71028
Normal,0,71029
Exploits,1,71030
Generic,1,71031
Exploits,1,71032
Reconnaissance,1,71033
Normal,0,71034
Fuzzers,1,71035
Normal,0,71036
Generic,1,71037
Fuzzers,1,71038
Normal,0,71039
Reconnaissance,1,71040
Normal,0,71041
Exploits,1,71042
Exploits,1,71043
DoS,1,71044
Normal,0,71045
Generic,1,71046
Generic,1,71047
Normal,0,71048
Normal,0,71049
Normal,0,71050
Normal,0,71051
Exploits,1,71052
Normal,0,71053
Generic,1,71054
Exploits,1,71055
Generic,1,71056
Normal,0,71057
Generic,1,71058
Fuzzers,1,71059
Exploits,1,71060
Generic,1,71061
Normal,0,71062
Exploits,1,71063
Fuzzers,1,71064
DoS,1,71065
Exploits,1,71066
Generic,1,71067
DoS,1,71068
Generic,1,71069
Normal,0,71070
Analysis,1,71071
DoS,1,71072
Exploits,1,71073
Fuzzers,1,71074
Generic,1,71075
Exploits,1,71076
Exploits,1,71077
Normal,0,71078
Exploits,1,71079
DoS,1,71080
Generic,1,71081
DoS,1,71082
Exploits,1,71083
Fuzzers,1,71084
Fuzzers,1,71085
Normal,0,71086
Exploits,1,71087
Normal,0,71088
Normal,0,71089
Normal,0,71090
Generic,1,71091
Generic,1,71092
Backdoor,1,71093
Normal,0,71094
Normal,0,71095
Generic,1,71096
Generic,1,71097
Exploits,1,71098
Fuzzers,1,71099
Exploits,1,71100
Exploits,1,71101
Exploits,1,71102
Normal,0,71103
Generic,1,71104
Fuzzers,1,71105
Reconnaissance,1,71106
Exploits,1,71107
Generic,1,71108
Reconnaissance,1,71109
Normal,0,71110
DoS,1,71111
Generic,1,71112
Fuzzers,1,71113
Generic,1,71114
Normal,0,71115
Generic,1,71116
Normal,0,71117
Shellcode,1,71118
Reconnaissance,1,71119
Generic,1,71120
Generic,1,71121
Generic,1,71122
Normal,0,71123
Analysis,1,71124
Generic,1,71125
Generic,1,71126
Exploits,1,71127
Reconnaissance,1,71128
Exploits,1,71129
Normal,0,71130
Normal,0,71131
Normal,0,71132
Exploits,1,71133
Normal,0,71134
Exploits,1,71135
Normal,0,71136
Shellcode,1,71137
Generic,1,71138
Normal,0,71139
Exploits,1,71140
Exploits,1,71141
Reconnaissance,1,71142
Normal,0,71143
Exploits,1,71144
Fuzzers,1,71145
Normal,0,71146
Normal,0,71147
Generic,1,71148
Normal,0,71149
Generic,1,71150
Reconnaissance,1,71151
Fuzzers,1,71152
Exploits,1,71153
Fuzzers,1,71154
Exploits,1,71155
Shellcode,1,71156
Exploits,1,71157
Normal,0,71158
DoS,1,71159
Exploits,1,71160
Fuzzers,1,71161
Exploits,1,71162
Reconnaissance,1,71163
Reconnaissance,1,71164
Exploits,1,71165
Normal,0,71166
Generic,1,71167
Normal,0,71168
Normal,0,71169
Exploits,1,71170
Generic,1,71171
Normal,0,71172
Exploits,1,71173
Analysis,1,71174
Normal,0,71175
Fuzzers,1,71176
Exploits,1,71177
Normal,0,71178
DoS,1,71179
Generic,1,71180
Generic,1,71181
Normal,0,71182
Normal,0,71183
Fuzzers,1,71184
Fuzzers,1,71185
DoS,1,71186
DoS,1,71187
DoS,1,71188
Generic,1,71189
Normal,0,71190
DoS,1,71191
Normal,0,71192
DoS,1,71193
Exploits,1,71194
Reconnaissance,1,71195
Normal,0,71196
Exploits,1,71197
Normal,0,71198
Fuzzers,1,71199
Generic,1,71200
Reconnaissance,1,71201
Fuzzers,1,71202
Fuzzers,1,71203
Generic,1,71204
Exploits,1,71205
Fuzzers,1,71206
Reconnaissance,1,71207
Generic,1,71208
Generic,1,71209
Generic,1,71210
Reconnaissance,1,71211
Normal,0,71212
DoS,1,71213
Analysis,1,71214
Fuzzers,1,71215
Exploits,1,71216
Fuzzers,1,71217
Normal,0,71218
Exploits,1,71219
Normal,0,71220
Fuzzers,1,71221
Exploits,1,71222
Exploits,1,71223
Normal,0,71224
Generic,1,71225
Reconnaissance,1,71226
Exploits,1,71227
Exploits,1,71228
Normal,0,71229
Generic,1,71230
Normal,0,71231
Normal,0,71232
Exploits,1,71233
Generic,1,71234
Generic,1,71235
Exploits,1,71236
Exploits,1,71237
Normal,0,71238
Normal,0,71239
Normal,0,71240
Normal,0,71241
Exploits,1,71242
Generic,1,71243
Fuzzers,1,71244
Generic,1,71245
Generic,1,71246
Generic,1,71247
DoS,1,71248
Normal,0,71249
DoS,1,71250
Generic,1,71251
DoS,1,71252
Generic,1,71253
Generic,1,71254
Normal,0,71255
Generic,1,71256
Normal,0,71257
Generic,1,71258
Generic,1,71259
Normal,0,71260
Analysis,1,71261
Generic,1,71262
Normal,0,71263
Generic,1,71264
Generic,1,71265
Generic,1,71266
Normal,0,71267
Normal,0,71268
Generic,1,71269
Generic,1,71270
Reconnaissance,1,71271
Normal,0,71272
Normal,0,71273
Exploits,1,71274
Normal,0,71275
Analysis,1,71276
Generic,1,71277
Exploits,1,71278
Fuzzers,1,71279
Generic,1,71280
Fuzzers,1,71281
Exploits,1,71282
Generic,1,71283
Generic,1,71284
Reconnaissance,1,71285
Exploits,1,71286
Exploits,1,71287
Reconnaissance,1,71288
Generic,1,71289
DoS,1,71290
Exploits,1,71291
Exploits,1,71292
Generic,1,71293
Generic,1,71294
Normal,0,71295
Exploits,1,71296
Analysis,1,71297
DoS,1,71298
Normal,0,71299
Generic,1,71300
Normal,0,71301
Fuzzers,1,71302
Exploits,1,71303
Exploits,1,71304
Fuzzers,1,71305
Normal,0,71306
Normal,0,71307
Normal,0,71308
Generic,1,71309
Generic,1,71310
Analysis,1,71311
Exploits,1,71312
Exploits,1,71313
Normal,0,71314
Exploits,1,71315
Normal,0,71316
Generic,1,71317
Generic,1,71318
Normal,0,71319
Normal,0,71320
Exploits,1,71321
DoS,1,71322
Reconnaissance,1,71323
DoS,1,71324
Exploits,1,71325
Generic,1,71326
Generic,1,71327
Normal,0,71328
Normal,0,71329
Reconnaissance,1,71330
Exploits,1,71331
Fuzzers,1,71332
DoS,1,71333
Reconnaissance,1,71334
Generic,1,71335
Generic,1,71336
Reconnaissance,1,71337
Normal,0,71338
Generic,1,71339
Generic,1,71340
Exploits,1,71341
Reconnaissance,1,71342
Normal,0,71343
Normal,0,71344
Generic,1,71345
Normal,0,71346
Reconnaissance,1,71347
Generic,1,71348
Normal,0,71349
Normal,0,71350
Fuzzers,1,71351
Fuzzers,1,71352
Fuzzers,1,71353
Normal,0,71354
Fuzzers,1,71355
Normal,0,71356
Generic,1,71357
Normal,0,71358
Exploits,1,71359
DoS,1,71360
Generic,1,71361
DoS,1,71362
DoS,1,71363
Generic,1,71364
Normal,0,71365
DoS,1,71366
DoS,1,71367
Generic,1,71368
Normal,0,71369
Normal,0,71370
Fuzzers,1,71371
Generic,1,71372
Generic,1,71373
Exploits,1,71374
Normal,0,71375
Exploits,1,71376
DoS,1,71377
Normal,0,71378
Normal,0,71379
DoS,1,71380
Fuzzers,1,71381
Normal,0,71382
DoS,1,71383
Generic,1,71384
Normal,0,71385
Fuzzers,1,71386
Generic,1,71387
Exploits,1,71388
Generic,1,71389
Exploits,1,71390
Reconnaissance,1,71391
Reconnaissance,1,71392
Generic,1,71393
Exploits,1,71394
Exploits,1,71395
Generic,1,71396
DoS,1,71397
Exploits,1,71398
Exploits,1,71399
Generic,1,71400
Generic,1,71401
DoS,1,71402
Normal,0,71403
Generic,1,71404
Normal,0,71405
Normal,0,71406
Generic,1,71407
Generic,1,71408
Exploits,1,71409
Normal,0,71410
Generic,1,71411
Fuzzers,1,71412
Generic,1,71413
Generic,1,71414
Exploits,1,71415
Fuzzers,1,71416
Normal,0,71417
Normal,0,71418
Fuzzers,1,71419
DoS,1,71420
Generic,1,71421
Generic,1,71422
Exploits,1,71423
Normal,0,71424
Reconnaissance,1,71425
Exploits,1,71426
Reconnaissance,1,71427
Normal,0,71428
Reconnaissance,1,71429
Exploits,1,71430
Normal,0,71431
Exploits,1,71432
Normal,0,71433
Normal,0,71434
Generic,1,71435
Fuzzers,1,71436
Generic,1,71437
Generic,1,71438
Exploits,1,71439
Exploits,1,71440
Fuzzers,1,71441
Generic,1,71442
Normal,0,71443
Fuzzers,1,71444
Reconnaissance,1,71445
Reconnaissance,1,71446
Fuzzers,1,71447
Normal,0,71448
Fuzzers,1,71449
Normal,0,71450
Reconnaissance,1,71451
Exploits,1,71452
Fuzzers,1,71453
Normal,0,71454
Generic,1,71455
Exploits,1,71456
Normal,0,71457
Generic,1,71458
Generic,1,71459
Generic,1,71460
Exploits,1,71461
Normal,0,71462
Reconnaissance,1,71463
Reconnaissance,1,71464
Exploits,1,71465
Reconnaissance,1,71466
Generic,1,71467
Fuzzers,1,71468
Generic,1,71469
DoS,1,71470
Backdoor,1,71471
Exploits,1,71472
Analysis,1,71473
Fuzzers,1,71474
Exploits,1,71475
Exploits,1,71476
Normal,0,71477
Normal,0,71478
Generic,1,71479
Generic,1,71480
DoS,1,71481
Generic,1,71482
Normal,0,71483
Normal,0,71484
Normal,0,71485
Generic,1,71486
Exploits,1,71487
Generic,1,71488
Normal,0,71489
Exploits,1,71490
Exploits,1,71491
Normal,0,71492
Normal,0,71493
Generic,1,71494
Generic,1,71495
Reconnaissance,1,71496
Generic,1,71497
Normal,0,71498
Exploits,1,71499
Reconnaissance,1,71500
DoS,1,71501
Normal,0,71502
Generic,1,71503
Fuzzers,1,71504
Normal,0,71505
Exploits,1,71506
Generic,1,71507
Exploits,1,71508
Generic,1,71509
Exploits,1,71510
Generic,1,71511
Normal,0,71512
Exploits,1,71513
Normal,0,71514
Fuzzers,1,71515
Generic,1,71516
DoS,1,71517
Generic,1,71518
Normal,0,71519
DoS,1,71520
Exploits,1,71521
Generic,1,71522
Exploits,1,71523
Generic,1,71524
Exploits,1,71525
Reconnaissance,1,71526
Analysis,1,71527
Normal,0,71528
Normal,0,71529
Generic,1,71530
Generic,1,71531
Generic,1,71532
Generic,1,71533
Fuzzers,1,71534
Generic,1,71535
Fuzzers,1,71536
Exploits,1,71537
Exploits,1,71538
Normal,0,71539
Generic,1,71540
Generic,1,71541
Reconnaissance,1,71542
Exploits,1,71543
Generic,1,71544
DoS,1,71545
Normal,0,71546
Generic,1,71547
Generic,1,71548
Reconnaissance,1,71549
Analysis,1,71550
Normal,0,71551
Normal,0,71552
Exploits,1,71553
Exploits,1,71554
Fuzzers,1,71555
Generic,1,71556
Exploits,1,71557
Exploits,1,71558
Generic,1,71559
Normal,0,71560
Exploits,1,71561
Fuzzers,1,71562
Normal,0,71563
Normal,0,71564
Exploits,1,71565
Exploits,1,71566
Generic,1,71567
Normal,0,71568
Analysis,1,71569
Generic,1,71570
DoS,1,71571
Normal,0,71572
Exploits,1,71573
Generic,1,71574
Exploits,1,71575
Generic,1,71576
Normal,0,71577
Normal,0,71578
Normal,0,71579
DoS,1,71580
Fuzzers,1,71581
Reconnaissance,1,71582
Exploits,1,71583
Exploits,1,71584
Normal,0,71585
Generic,1,71586
Exploits,1,71587
Generic,1,71588
Generic,1,71589
Normal,0,71590
Fuzzers,1,71591
Normal,0,71592
Fuzzers,1,71593
DoS,1,71594
Normal,0,71595
Generic,1,71596
Normal,0,71597
Generic,1,71598
Exploits,1,71599
Normal,0,71600
Exploits,1,71601
Normal,0,71602
Fuzzers,1,71603
Generic,1,71604
Normal,0,71605
Exploits,1,71606
Generic,1,71607
Generic,1,71608
Generic,1,71609
Fuzzers,1,71610
Normal,0,71611
Generic,1,71612
Normal,0,71613
Normal,0,71614
Generic,1,71615
DoS,1,71616
Normal,0,71617
Exploits,1,71618
Normal,0,71619
Generic,1,71620
Normal,0,71621
Normal,0,71622
Normal,0,71623
Normal,0,71624
Exploits,1,71625
Generic,1,71626
Normal,0,71627
Generic,1,71628
Normal,0,71629
Normal,0,71630
Exploits,1,71631
Exploits,1,71632
Generic,1,71633
Generic,1,71634
Exploits,1,71635
Generic,1,71636
Normal,0,71637
Generic,1,71638
Reconnaissance,1,71639
Analysis,1,71640
Generic,1,71641
Normal,0,71642
Generic,1,71643
Normal,0,71644
Reconnaissance,1,71645
Normal,0,71646
Normal,0,71647
Exploits,1,71648
Normal,0,71649
Reconnaissance,1,71650
Generic,1,71651
Normal,0,71652
Generic,1,71653
Normal,0,71654
DoS,1,71655
DoS,1,71656
Generic,1,71657
Reconnaissance,1,71658
Normal,0,71659
Generic,1,71660
Normal,0,71661
DoS,1,71662
Exploits,1,71663
Generic,1,71664
Exploits,1,71665
Exploits,1,71666
Normal,0,71667
Normal,0,71668
Normal,0,71669
Normal,0,71670
Generic,1,71671
Normal,0,71672
Fuzzers,1,71673
Normal,0,71674
Normal,0,71675
Fuzzers,1,71676
Generic,1,71677
Normal,0,71678
Generic,1,71679
Fuzzers,1,71680
Exploits,1,71681
Fuzzers,1,71682
Normal,0,71683
Reconnaissance,1,71684
Reconnaissance,1,71685
Generic,1,71686
Fuzzers,1,71687
Normal,0,71688
Exploits,1,71689
DoS,1,71690
Normal,0,71691
Normal,0,71692
Normal,0,71693
Normal,0,71694
Generic,1,71695
Generic,1,71696
Reconnaissance,1,71697
Normal,0,71698
Backdoor,1,71699
DoS,1,71700
Normal,0,71701
Normal,0,71702
Exploits,1,71703
Generic,1,71704
Normal,0,71705
Exploits,1,71706
Normal,0,71707
Fuzzers,1,71708
Exploits,1,71709
Normal,0,71710
Fuzzers,1,71711
DoS,1,71712
Normal,0,71713
Generic,1,71714
Exploits,1,71715
DoS,1,71716
Normal,0,71717
Normal,0,71718
Generic,1,71719
Generic,1,71720
Normal,0,71721
Backdoor,1,71722
Normal,0,71723
Generic,1,71724
Analysis,1,71725
Normal,0,71726
Exploits,1,71727
Reconnaissance,1,71728
Normal,0,71729
DoS,1,71730
Reconnaissance,1,71731
Exploits,1,71732
Normal,0,71733
Normal,0,71734
Normal,0,71735
Fuzzers,1,71736
Generic,1,71737
Fuzzers,1,71738
DoS,1,71739
Normal,0,71740
Generic,1,71741
Normal,0,71742
Generic,1,71743
Exploits,1,71744
Generic,1,71745
Exploits,1,71746
Normal,0,71747
Normal,0,71748
Reconnaissance,1,71749
Normal,0,71750
Generic,1,71751
Reconnaissance,1,71752
Normal,0,71753
Fuzzers,1,71754
Reconnaissance,1,71755
DoS,1,71756
Normal,0,71757
Exploits,1,71758
Generic,1,71759
Normal,0,71760
Fuzzers,1,71761
Reconnaissance,1,71762
Fuzzers,1,71763
Fuzzers,1,71764
Generic,1,71765
Normal,0,71766
Normal,0,71767
Reconnaissance,1,71768
Normal,0,71769
Reconnaissance,1,71770
DoS,1,71771
Exploits,1,71772
Normal,0,71773
Normal,0,71774
Normal,0,71775
Normal,0,71776
Reconnaissance,1,71777
DoS,1,71778
Normal,0,71779
Generic,1,71780
Worms,1,71781
Normal,0,71782
Fuzzers,1,71783
Normal,0,71784
Fuzzers,1,71785
Reconnaissance,1,71786
Exploits,1,71787
Fuzzers,1,71788
Generic,1,71789
Exploits,1,71790
Generic,1,71791
Normal,0,71792
Exploits,1,71793
Fuzzers,1,71794
Fuzzers,1,71795
Exploits,1,71796
Exploits,1,71797
Generic,1,71798
Generic,1,71799
Fuzzers,1,71800
Generic,1,71801
Generic,1,71802
Normal,0,71803
Generic,1,71804
DoS,1,71805
DoS,1,71806
DoS,1,71807
Exploits,1,71808
Exploits,1,71809
Generic,1,71810
DoS,1,71811
Generic,1,71812
Exploits,1,71813
Generic,1,71814
Generic,1,71815
Fuzzers,1,71816
Normal,0,71817
Normal,0,71818
Generic,1,71819
Exploits,1,71820
Normal,0,71821
Exploits,1,71822
Normal,0,71823
Normal,0,71824
DoS,1,71825
Exploits,1,71826
Normal,0,71827
Exploits,1,71828
Reconnaissance,1,71829
Analysis,1,71830
Generic,1,71831
Exploits,1,71832
Generic,1,71833
Generic,1,71834
Fuzzers,1,71835
Normal,0,71836
Normal,0,71837
DoS,1,71838
Generic,1,71839
Generic,1,71840
Exploits,1,71841
Generic,1,71842
Generic,1,71843
Fuzzers,1,71844
Normal,0,71845
Fuzzers,1,71846
Normal,0,71847
Normal,0,71848
Generic,1,71849
Generic,1,71850
Normal,0,71851
Shellcode,1,71852
Exploits,1,71853
Generic,1,71854
Exploits,1,71855
Exploits,1,71856
Fuzzers,1,71857
Normal,0,71858
Generic,1,71859
Normal,0,71860
Analysis,1,71861
Reconnaissance,1,71862
Exploits,1,71863
Generic,1,71864
DoS,1,71865
Exploits,1,71866
Normal,0,71867
Normal,0,71868
Normal,0,71869
Generic,1,71870
Normal,0,71871
Exploits,1,71872
Fuzzers,1,71873
Generic,1,71874
Normal,0,71875
Reconnaissance,1,71876
Normal,0,71877
Normal,0,71878
Analysis,1,71879
Normal,0,71880
Fuzzers,1,71881
Normal,0,71882
Fuzzers,1,71883
Exploits,1,71884
Generic,1,71885
Normal,0,71886
Exploits,1,71887
Fuzzers,1,71888
Generic,1,71889
Generic,1,71890
Exploits,1,71891
Exploits,1,71892
Backdoor,1,71893
Exploits,1,71894
Fuzzers,1,71895
Normal,0,71896
Generic,1,71897
Generic,1,71898
Normal,0,71899
Normal,0,71900
Exploits,1,71901
Exploits,1,71902
Reconnaissance,1,71903
Reconnaissance,1,71904
Fuzzers,1,71905
Reconnaissance,1,71906
Generic,1,71907
Exploits,1,71908
DoS,1,71909
Normal,0,71910
Fuzzers,1,71911
Generic,1,71912
Normal,0,71913
Normal,0,71914
Generic,1,71915
Generic,1,71916
Exploits,1,71917
DoS,1,71918
DoS,1,71919
Exploits,1,71920
Exploits,1,71921
Generic,1,71922
Generic,1,71923
Backdoor,1,71924
DoS,1,71925
Generic,1,71926
Reconnaissance,1,71927
Generic,1,71928
Backdoor,1,71929
Fuzzers,1,71930
Generic,1,71931
Normal,0,71932
Normal,0,71933
Generic,1,71934
DoS,1,71935
Exploits,1,71936
Generic,1,71937
Normal,0,71938
Generic,1,71939
Normal,0,71940
Normal,0,71941
Normal,0,71942
Fuzzers,1,71943
Exploits,1,71944
Reconnaissance,1,71945
Generic,1,71946
Normal,0,71947
Exploits,1,71948
Normal,0,71949
DoS,1,71950
DoS,1,71951
Reconnaissance,1,71952
Normal,0,71953
Normal,0,71954
Fuzzers,1,71955
DoS,1,71956
Reconnaissance,1,71957
Normal,0,71958
Normal,0,71959
Shellcode,1,71960
Normal,0,71961
Normal,0,71962
Generic,1,71963
Exploits,1,71964
Generic,1,71965
Normal,0,71966
Normal,0,71967
Generic,1,71968
Generic,1,71969
Reconnaissance,1,71970
Normal,0,71971
Exploits,1,71972
Reconnaissance,1,71973
Generic,1,71974
Fuzzers,1,71975
Normal,0,71976
Normal,0,71977
Normal,0,71978
Reconnaissance,1,71979
Reconnaissance,1,71980
Generic,1,71981
Fuzzers,1,71982
Normal,0,71983
Normal,0,71984
Generic,1,71985
Fuzzers,1,71986
Normal,0,71987
Fuzzers,1,71988
Generic,1,71989
Exploits,1,71990
Generic,1,71991
Fuzzers,1,71992
Generic,1,71993
DoS,1,71994
Normal,0,71995
Generic,1,71996
Generic,1,71997
Generic,1,71998
Generic,1,71999
Normal,0,72000
Fuzzers,1,72001
Worms,1,72002
Exploits,1,72003
Fuzzers,1,72004
Generic,1,72005
Normal,0,72006
Fuzzers,1,72007
Exploits,1,72008
Normal,0,72009
Normal,0,72010
Normal,0,72011
Normal,0,72012
Fuzzers,1,72013
Normal,0,72014
Generic,1,72015
Exploits,1,72016
Exploits,1,72017
Generic,1,72018
Exploits,1,72019
Exploits,1,72020
Exploits,1,72021
Generic,1,72022
Exploits,1,72023
Exploits,1,72024
Fuzzers,1,72025
Exploits,1,72026
Normal,0,72027
Normal,0,72028
DoS,1,72029
Exploits,1,72030
Reconnaissance,1,72031
Fuzzers,1,72032
Backdoor,1,72033
Backdoor,1,72034
Normal,0,72035
Generic,1,72036
Generic,1,72037
Generic,1,72038
Analysis,1,72039
Normal,0,72040
Normal,0,72041
Generic,1,72042
Reconnaissance,1,72043
Fuzzers,1,72044
Normal,0,72045
Fuzzers,1,72046
Normal,0,72047
Generic,1,72048
Exploits,1,72049
Normal,0,72050
Normal,0,72051
Normal,0,72052
Fuzzers,1,72053
Analysis,1,72054
Normal,0,72055
Generic,1,72056
Shellcode,1,72057
Reconnaissance,1,72058
Normal,0,72059
Normal,0,72060
Generic,1,72061
Normal,0,72062
Normal,0,72063
Generic,1,72064
DoS,1,72065
Generic,1,72066
Backdoor,1,72067
Fuzzers,1,72068
Normal,0,72069
Reconnaissance,1,72070
Generic,1,72071
Exploits,1,72072
Fuzzers,1,72073
Exploits,1,72074
Generic,1,72075
DoS,1,72076
Normal,0,72077
DoS,1,72078
Normal,0,72079
Normal,0,72080
Generic,1,72081
Fuzzers,1,72082
Exploits,1,72083
Generic,1,72084
Normal,0,72085
Generic,1,72086
Reconnaissance,1,72087
Reconnaissance,1,72088
Analysis,1,72089
DoS,1,72090
Normal,0,72091
Normal,0,72092
Generic,1,72093
Normal,0,72094
Shellcode,1,72095
Generic,1,72096
Normal,0,72097
Reconnaissance,1,72098
Normal,0,72099
Exploits,1,72100
Exploits,1,72101
Fuzzers,1,72102
Backdoor,1,72103
Exploits,1,72104
Generic,1,72105
Fuzzers,1,72106
Generic,1,72107
Analysis,1,72108
Exploits,1,72109
Exploits,1,72110
Normal,0,72111
Normal,0,72112
Normal,0,72113
Generic,1,72114
Exploits,1,72115
Normal,0,72116
Normal,0,72117
Normal,0,72118
Normal,0,72119
Fuzzers,1,72120
Exploits,1,72121
Exploits,1,72122
Reconnaissance,1,72123
Backdoor,1,72124
Fuzzers,1,72125
Exploits,1,72126
Exploits,1,72127
Normal,0,72128
Generic,1,72129
Backdoor,1,72130
Normal,0,72131
DoS,1,72132
Generic,1,72133
Normal,0,72134
Exploits,1,72135
Normal,0,72136
Fuzzers,1,72137
Fuzzers,1,72138
Normal,0,72139
Generic,1,72140
Normal,0,72141
DoS,1,72142
Exploits,1,72143
Generic,1,72144
DoS,1,72145
Generic,1,72146
DoS,1,72147
DoS,1,72148
Generic,1,72149
Exploits,1,72150
Generic,1,72151
DoS,1,72152
Exploits,1,72153
Normal,0,72154
Exploits,1,72155
Normal,0,72156
Generic,1,72157
Generic,1,72158
Exploits,1,72159
Exploits,1,72160
Normal,0,72161
Fuzzers,1,72162
DoS,1,72163
Normal,0,72164
Generic,1,72165
Exploits,1,72166
DoS,1,72167
Reconnaissance,1,72168
Exploits,1,72169
Generic,1,72170
Exploits,1,72171
Normal,0,72172
Normal,0,72173
Fuzzers,1,72174
Generic,1,72175
Generic,1,72176
Generic,1,72177
Fuzzers,1,72178
Exploits,1,72179
Normal,0,72180
Normal,0,72181
Normal,0,72182
Generic,1,72183
Normal,0,72184
Generic,1,72185
Normal,0,72186
Exploits,1,72187
Exploits,1,72188
Normal,0,72189
Normal,0,72190
Normal,0,72191
Exploits,1,72192
Backdoor,1,72193
Exploits,1,72194
Generic,1,72195
Exploits,1,72196
Normal,0,72197
Generic,1,72198
Normal,0,72199
Exploits,1,72200
Normal,0,72201
DoS,1,72202
Generic,1,72203
Normal,0,72204
Normal,0,72205
Normal,0,72206
Generic,1,72207
Generic,1,72208
Generic,1,72209
Generic,1,72210
Exploits,1,72211
Exploits,1,72212
Generic,1,72213
Fuzzers,1,72214
Normal,0,72215
Generic,1,72216
Generic,1,72217
Exploits,1,72218
Generic,1,72219
Reconnaissance,1,72220
Fuzzers,1,72221
DoS,1,72222
Normal,0,72223
Generic,1,72224
DoS,1,72225
Normal,0,72226
Normal,0,72227
DoS,1,72228
Generic,1,72229
Generic,1,72230
Normal,0,72231
Normal,0,72232
Exploits,1,72233
Reconnaissance,1,72234
Fuzzers,1,72235
Normal,0,72236
Fuzzers,1,72237
Normal,0,72238
Normal,0,72239
Generic,1,72240
Normal,0,72241
Exploits,1,72242
Exploits,1,72243
Normal,0,72244
Fuzzers,1,72245
Exploits,1,72246
Exploits,1,72247
Exploits,1,72248
Generic,1,72249
Reconnaissance,1,72250
Normal,0,72251
Fuzzers,1,72252
Generic,1,72253
Exploits,1,72254
Normal,0,72255
Normal,0,72256
Reconnaissance,1,72257
Normal,0,72258
Generic,1,72259
Normal,0,72260
Reconnaissance,1,72261
Exploits,1,72262
Normal,0,72263
Fuzzers,1,72264
Exploits,1,72265
DoS,1,72266
Generic,1,72267
Normal,0,72268
Normal,0,72269
Normal,0,72270
Normal,0,72271
Reconnaissance,1,72272
Generic,1,72273
Generic,1,72274
Reconnaissance,1,72275
Analysis,1,72276
Normal,0,72277
Normal,0,72278
Exploits,1,72279
DoS,1,72280
Normal,0,72281
Normal,0,72282
Generic,1,72283
Shellcode,1,72284
Generic,1,72285
Generic,1,72286
Generic,1,72287
Exploits,1,72288
Normal,0,72289
Generic,1,72290
Normal,0,72291
Fuzzers,1,72292
Exploits,1,72293
Exploits,1,72294
Normal,0,72295
Normal,0,72296
Generic,1,72297
Fuzzers,1,72298
Exploits,1,72299
Exploits,1,72300
Fuzzers,1,72301
Exploits,1,72302
Fuzzers,1,72303
Generic,1,72304
Generic,1,72305
Normal,0,72306
Normal,0,72307
DoS,1,72308
Exploits,1,72309
Exploits,1,72310
Reconnaissance,1,72311
Fuzzers,1,72312
Normal,0,72313
Exploits,1,72314
Generic,1,72315
Reconnaissance,1,72316
Generic,1,72317
DoS,1,72318
Normal,0,72319
Exploits,1,72320
Generic,1,72321
Generic,1,72322
Reconnaissance,1,72323
Normal,0,72324
Normal,0,72325
Normal,0,72326
Normal,0,72327
DoS,1,72328
Normal,0,72329
Exploits,1,72330
Normal,0,72331
Normal,0,72332
Normal,0,72333
Generic,1,72334
Exploits,1,72335
DoS,1,72336
Exploits,1,72337
Exploits,1,72338
Normal,0,72339
Generic,1,72340
Generic,1,72341
Exploits,1,72342
DoS,1,72343
Normal,0,72344
Generic,1,72345
Exploits,1,72346
Normal,0,72347
Normal,0,72348
Reconnaissance,1,72349
Exploits,1,72350
Normal,0,72351
Normal,0,72352
Fuzzers,1,72353
Fuzzers,1,72354
Exploits,1,72355
Normal,0,72356
Generic,1,72357
Generic,1,72358
Normal,0,72359
Exploits,1,72360
Generic,1,72361
Generic,1,72362
Exploits,1,72363
Normal,0,72364
Generic,1,72365
Normal,0,72366
Normal,0,72367
Exploits,1,72368
Normal,0,72369
Exploits,1,72370
Generic,1,72371
DoS,1,72372
Fuzzers,1,72373
Generic,1,72374
Normal,0,72375
Normal,0,72376
Normal,0,72377
